symbol,signal_at,order_active_at,order_expire_at,trigger_price,return_5s,return_15s,return_60s,volume_5s,volume_baseline_1s_median,volume_multiple_5s,12h_low,rise_from_12h_low,origin_price,origin_plus_10pct_floor,spike_high,atr_5m,pricing_mode,predicted_primary,invalid_price,window_high,window_low,window_high_vs_trigger,window_low_vs_trigger,invalid_touched,tier1_price,tier1_weight,tier1_status,tier1_first_touch_at,tier2_price,tier2_weight,tier2_status,tier2_first_touch_at,tier3_price,tier3_weight,tier3_status,tier3_first_touch_at,filled_tier_count,order_result,next_5m_high,next_5m_low,next_5m_close
AKEUSDT,2026-07-23T14:33:19+08:00,2026-07-23T14:33:20+08:00,2026-07-23T14:36:20+08:00,0.0020843000,10.8729%,0.0288%,-0.0432%,11170379.0000000000,290722.0000000000,7.6846x,0.0016550000,25.9396%,0.0016550000,0.0018205000,0.0020843000,0.0000150571,momentum_atr_estimate,0.0020730071,0.0021370000,0.0020867000,0.0018797000,0.1151%,-9.8162%,no,0.0020669843,0.30,not_placed,,0.0020730071,0.40,not_placed,,0.0020790300,0.30,not_placed,,0,rejected_origin_floor,0.0020867000,0.0018797000,0.0020728000
AKEUSDT,2026-07-23T14:38:03+08:00,2026-07-23T14:38:04+08:00,2026-07-23T14:41:04+08:00,0.0020690000,9.1360%,-0.0869%,-0.2988%,3061830.0000000000,165255.0000000000,3.7056x,0.0016550000,25.0151%,0.0016550000,0.0018205000,0.0020695000,0.0000146786,momentum_atr_estimate,0.0020584911,0.0021208750,0.0020813000,0.0018915000,0.5945%,-8.5790%,no,0.0020526196,0.30,not_placed,,0.0020584911,0.40,not_placed,,0.0020643625,0.30,not_placed,,0,rejected_origin_floor,0.0020813000,0.0018915000,0.0018943000
AKEUSDT,2026-07-23T14:41:04+08:00,2026-07-23T14:41:05+08:00,2026-07-23T14:44:04+08:00,0.0020770000,9.7780%,-0.1106%,0.1446%,3584293.0000000000,230301.0000000000,3.1127x,0.0016550000,25.4985%,0.0016550000,0.0018205000,0.0020773000,0.0000150929,momentum_atr_estimate,0.0020659804,0.0021301250,0.0020850000,0.0018911000,0.3852%,-8.9504%,no,0.0020599432,0.30,not_placed,,0.0020659804,0.40,not_placed,,0.0020720175,0.30,not_placed,,0,rejected_origin_floor,0.0020976000,0.0018784000,0.0020876000
AKEUSDT,2026-07-23T14:45:04+08:00,2026-07-23T14:45:05+08:00,2026-07-23T14:48:04+08:00,0.0020880000,10.8692%,-0.1912%,0.1439%,13766942.0000000000,456507.0000000000,6.0314x,0.0016550000,26.1631%,0.0016550000,0.0018205000,0.0020891000,0.0000150929,momentum_atr_estimate,0.0020777804,0.0021419250,0.0020996000,0.0018784000,0.5556%,-10.0383%,no,0.0020717432,0.30,not_placed,,0.0020777804,0.40,not_placed,,0.0020838175,0.30,not_placed,,0,rejected_origin_floor,0.0021109000,0.0018784000,0.0021087000
AKEUSDT,2026-07-23T14:48:18+08:00,2026-07-23T14:48:19+08:00,2026-07-23T14:51:18+08:00,0.0021052000,11.2273%,0.4869%,0.5157%,68119647.0000000000,664891.0000000000,20.4905x,0.0016550000,27.2024%,0.0016550000,0.0018205000,0.0021087000,0.0000150429,momentum_atr_estimate,0.0020974179,0.0021613500,0.0021154000,0.0021006000,0.4845%,-0.2185%,no,0.0020914007,0.30,not_placed,,0.0020974179,0.40,not_placed,,0.0021034350,0.30,not_placed,,0,rejected_origin_floor,0.0021154000,0.0018807000,0.0020932000
AKEUSDT,2026-07-23T14:55:45+08:00,2026-07-23T14:55:46+08:00,2026-07-23T14:58:45+08:00,0.0020882000,13.2000%,-0.0574%,-0.2532%,6411851.0000000000,332222.0000000000,3.8600x,0.0016550000,26.1752%,0.0016550000,0.0018205000,0.0020887000,0.0000174643,momentum_atr_estimate,0.0020756018,0.0021498250,0.0020893000,0.0018065000,0.0527%,-13.4901%,no,0.0020686161,0.30,not_placed,,0.0020756018,0.40,not_placed,,0.0020825875,0.30,not_placed,,0,rejected_origin_floor,0.0020894000,0.0018013000,0.0020759000
AKEUSDT,2026-07-23T14:59:09+08:00,2026-07-23T14:59:10+08:00,2026-07-23T15:02:09+08:00,0.0020843000,14.7995%,-0.1772%,0.0624%,9553467.0000000000,379158.0000000000,5.0393x,0.0016550000,25.9396%,0.0016550000,0.0018205000,0.0020846000,0.0000216714,momentum_atr_estimate,0.0020683464,0.0021604500,0.0020868000,0.0018013000,0.1199%,-13.5777%,no,0.0020596779,0.30,not_placed,,0.0020683464,0.40,not_placed,,0.0020770150,0.30,not_placed,,0,rejected_origin_floor,0.0020868000,0.0018013000,0.0020553000
AKEUSDT,2026-07-23T15:04:28+08:00,2026-07-23T15:04:29+08:00,2026-07-23T15:07:28+08:00,0.0020532000,12.7636%,-0.0146%,-0.1993%,7741755.0000000000,377586.0000000000,4.1007x,0.0016550000,24.0604%,0.0016550000,0.0018205000,0.0020541000,0.0000234929,momentum_atr_estimate,0.0020364804,0.0021363250,0.0020864000,0.0018036000,1.6170%,-12.1566%,no,0.0020270832,0.30,not_placed,,0.0020364804,0.40,not_placed,,0.0020458775,0.30,not_placed,,0,rejected_origin_floor,0.0021029000,0.0018016000,0.0020979000
AKEUSDT,2026-07-23T15:08:42+08:00,2026-07-23T15:08:43+08:00,2026-07-23T15:11:42+08:00,0.0020950000,16.2855%,0.0095%,0.0191%,10996373.0000000000,438623.0000000000,5.0140x,0.0016550000,26.5861%,0.0016550000,0.0018205000,0.0020951000,0.0000248500,momentum_atr_estimate,0.0020764625,0.0021820750,0.0021029000,0.0018035000,0.3771%,-13.9141%,no,0.0020665225,0.30,not_placed,,0.0020764625,0.40,not_placed,,0.0020864025,0.30,not_placed,,0,rejected_origin_floor,0.0021029000,0.0018035000,0.0020950000
AKEUSDT,2026-07-23T15:28:00+08:00,2026-07-23T15:28:01+08:00,2026-07-23T15:31:00+08:00,0.0020940000,13.4652%,-0.1288%,-0.1526%,11396501.0000000000,335115.0000000000,6.8015x,0.0016550000,26.5257%,0.0016550000,0.0018205000,0.0020950000,0.0000319714,momentum_atr_estimate,0.0020710214,0.0022069000,0.0020987000,0.0018365000,0.2245%,-12.2970%,no,0.0020582329,0.30,not_placed,,0.0020710214,0.40,not_placed,,0.0020838100,0.30,not_placed,,0,rejected_origin_floor,0.0020987000,0.0018331000,0.0020944000
AKEUSDT,2026-07-23T15:31:12+08:00,2026-07-23T15:31:13+08:00,2026-07-23T15:34:12+08:00,0.0020892000,13.7041%,0.0479%,0.0958%,13805888.0000000000,197075.0000000000,14.0108x,0.0016550000,26.2356%,0.0016550000,0.0018205000,0.0020892000,0.0000311643,momentum_atr_estimate,0.0020658268,0.0021982750,0.0020952000,0.0018331000,0.2872%,-12.2583%,no,0.0020533611,0.30,not_placed,,0.0020658268,0.40,not_placed,,0.0020782925,0.30,not_placed,,0,rejected_origin_floor,0.0020955000,0.0018331000,0.0020909000
AKEUSDT,2026-07-23T15:37:09+08:00,2026-07-23T15:37:10+08:00,2026-07-23T15:40:10+08:00,0.0020983000,14.3986%,0.2197%,0.2580%,12973844.0000000000,222008.0000000000,11.6877x,0.0016550000,26.7855%,0.0016550000,0.0018205000,0.0020983000,0.0000306071,momentum_atr_estimate,0.0020753446,0.0022054250,0.0021003000,0.0018336000,0.0953%,-12.6150%,no,0.0020631018,0.30,not_placed,,0.0020753446,0.40,not_placed,,0.0020875875,0.30,not_placed,,0,rejected_origin_floor,0.0021024000,0.0018336000,0.0020994000
AKEUSDT,2026-07-23T15:40:31+08:00,2026-07-23T15:40:33+08:00,2026-07-23T15:43:32+08:00,0.0021009000,13.9440%,-0.0048%,0.3199%,2253389.0000000000,115607.0000000000,3.8984x,0.0016550000,26.9426%,0.0016550000,0.0018205000,0.0021009000,0.0000306071,momentum_atr_estimate,0.0020779446,0.0022080250,0.0021024000,0.0018414000,0.0714%,-12.3518%,no,0.0020657018,0.30,not_placed,,0.0020779446,0.40,not_placed,,0.0020901875,0.30,not_placed,,0,rejected_origin_floor,0.0021040000,0.0018414000,0.0021006000
AKEUSDT,2026-07-23T15:43:42+08:00,2026-07-23T15:43:43+08:00,2026-07-23T15:46:42+08:00,0.0021020000,13.7877%,0.0286%,0.3485%,5168836.0000000000,203099.0000000000,5.0900x,0.0016550000,27.0091%,0.0016550000,0.0018205000,0.0021020000,0.0000300500,momentum_atr_estimate,0.0020794625,0.0022071750,0.0021040000,0.0018488000,0.0951%,-12.0457%,no,0.0020674425,0.30,not_placed,,0.0020794625,0.40,not_placed,,0.0020914825,0.30,not_placed,,0,rejected_origin_floor,0.0021472000,0.0018436000,0.0020986000
AKEUSDT,2026-07-23T15:47:16+08:00,2026-07-23T15:47:17+08:00,2026-07-23T15:50:16+08:00,0.0020991000,13.8155%,0.0811%,-0.1760%,4483002.0000000000,191967.0000000000,4.6706x,0.0016550000,26.8338%,0.0016550000,0.0018205000,0.0020998000,0.0000300286,momentum_atr_estimate,0.0020772786,0.0022049000,0.0021472000,0.0018448000,2.2915%,-12.1147%,no,0.0020652671,0.30,not_placed,,0.0020772786,0.40,not_placed,,0.0020892900,0.30,not_placed,,0,rejected_origin_floor,0.0021472000,0.0018448000,0.0020960000
AKEUSDT,2026-07-23T15:53:27+08:00,2026-07-23T15:53:28+08:00,2026-07-23T15:56:27+08:00,0.0021118000,13.6843%,0.0616%,0.3755%,4553515.0000000000,298369.0000000000,3.0523x,0.0016550000,27.6012%,0.0016550000,0.0018205000,0.0021139000,0.0000303357,momentum_atr_estimate,0.0020911482,0.0022200750,0.0021200000,0.0018723000,0.3883%,-11.3410%,no,0.0020790139,0.30,not_placed,,0.0020911482,0.40,not_placed,,0.0021032825,0.30,not_placed,,0,rejected_origin_floor,0.0021200000,0.0018716000,0.0020967000
AKEUSDT,2026-07-23T16:04:43+08:00,2026-07-23T16:04:44+08:00,2026-07-23T16:07:43+08:00,0.0021106000,11.7488%,0.0711%,0.0474%,6894931.0000000000,369755.0000000000,3.7295x,0.0016550000,27.5287%,0.0016550000,0.0018205000,0.0021106000,0.0000284857,momentum_atr_estimate,0.0020892357,0.0022103000,0.0022800000,0.0021088000,8.0262%,-0.0853%,yes,0.0020778414,0.30,not_placed,,0.0020892357,0.40,not_placed,,0.0021006300,0.30,not_placed,,0,rejected_origin_floor,0.0022800000,0.0021088000,0.0022043000
AKEUSDT,2026-07-23T17:23:01+08:00,2026-07-23T17:23:02+08:00,2026-07-23T17:26:01+08:00,0.0026566000,5.7227%,5.7732%,5.8744%,1417399904.0000000000,676091.0000000000,419.2926x,0.0016550000,60.5196%,0.0016550000,0.0018205000,0.0027499000,0.0000234357,momentum_atr_estimate,0.0027323232,0.0028319250,0.0027500000,0.0023499000,3.5158%,-11.5448%,no,0.0027229489,0.30,filled,2026-07-23T17:23:03+08:00,0.0027323232,0.40,filled,2026-07-23T17:23:03+08:00,0.0027416975,0.30,filled,2026-07-23T17:23:03+08:00,3,all_filled,0.0027500000,0.0023499000,0.0024890000
AKEUSDT,2026-07-23T19:51:09+08:00,2026-07-23T19:51:10+08:00,2026-07-23T19:54:09+08:00,0.0021928000,8.2811%,-0.7783%,-0.7962%,15704170.0000000000,482246.0000000000,6.5129x,0.0016833000,30.2679%,0.0016550000,0.0018205000,0.0021944000,0.0000325429,momentum_atr_estimate,0.0021699929,0.0023083000,0.0021947000,0.0020374000,0.0866%,-7.0868%,no,0.0021569757,0.30,not_placed,,0.0021699929,0.40,not_placed,,0.0021830100,0.30,not_placed,,0,rejected_origin_floor,0.0021947000,0.0020340000,0.0021466000
AKEUSDT,2026-07-23T23:25:59+08:00,2026-07-23T23:26:00+08:00,2026-07-23T23:28:59+08:00,0.0024955000,18.7203%,-0.0401%,-0.0320%,6829702.0000000000,218144.0000000000,6.2616x,0.0017416000,43.2878%,0.0016833000,0.0018516300,0.0024964000,0.0000306071,momentum_atr_estimate,0.0024734446,0.0026035250,0.0025008000,0.0020949000,0.2124%,-16.0529%,no,0.0024612018,0.30,not_placed,,0.0024734446,0.40,not_placed,,0.0024856875,0.30,not_placed,,0,rejected_origin_floor,0.0025047000,0.0020946000,0.0025016000
AKEUSDT,2026-07-24T02:26:58+08:00,2026-07-24T02:26:59+08:00,2026-07-24T02:29:58+08:00,0.0024537000,14.4076%,14.3330%,14.8145%,16253433.0000000000,307951.0000000000,10.5559x,0.0017847000,37.4853%,0.0017293000,0.0019022300,0.0026789000,0.0000865643,momentum_atr_estimate,0.0026139768,0.0029818750,0.0021493000,0.0021079000,-12.4058%,-14.0930%,no,0.0025793511,0.30,unfilled,,0.0026139768,0.40,unfilled,,0.0026486025,0.30,unfilled,,0,no_fill,0.0021493000,0.0021079000,0.0021189000
AKEUSDT,2026-07-24T04:03:48+08:00,2026-07-24T04:03:49+08:00,2026-07-24T04:06:48+08:00,0.0022832000,6.7365%,0.7724%,0.7324%,14087339.0000000000,549239.0000000000,5.1298x,0.0018450000,23.7507%,0.0017524000,0.0019276400,0.0022843000,0.0000773071,momentum_atr_estimate,0.0022263196,0.0025548750,0.0022974000,0.0022717000,0.6219%,-0.5037%,no,0.0021953968,0.30,not_placed,,0.0022263196,0.40,not_placed,,0.0022572425,0.30,not_placed,,0,rejected_origin_floor,0.0023006000,0.0021713000,0.0022951000
AKEUSDT,2026-07-24T04:16:27+08:00,2026-07-24T04:16:28+08:00,2026-07-24T04:19:27+08:00,0.0024558000,7.6444%,7.4278%,7.1653%,11805357.0000000000,604644.0000000000,3.9049x,0.0018450000,33.1057%,0.0017847000,0.0019631700,0.0024999000,0.0000949214,momentum_atr_estimate,0.0024287089,0.0028321250,0.0022822000,0.0021980000,-7.0690%,-10.4976%,no,0.0023907404,0.30,not_placed,,0.0024287089,0.40,not_placed,,0.0024666775,0.30,not_placed,,0,rejected_origin_floor,0.0022822000,0.0021701000,0.0022286000
AKEUSDT,2026-07-24T04:46:41+08:00,2026-07-24T04:46:42+08:00,2026-07-24T04:49:41+08:00,0.0025106000,9.3705%,9.2705%,9.2325%,21297891.0000000000,380514.0000000000,11.1943x,0.0018450000,36.0759%,0.0017847000,0.0019631700,0.0025406000,0.0000836786,momentum_atr_estimate,0.0024778411,0.0028334750,0.0023106000,0.0022954000,-7.9662%,-8.5717%,no,0.0024443696,0.30,not_placed,,0.0024778411,0.40,not_placed,,0.0025113125,0.30,not_placed,,0,rejected_origin_floor,0.0023175000,0.0022954000,0.0023150000
AKEUSDT,2026-07-24T10:01:00+08:00,2026-07-24T10:01:01+08:00,2026-07-24T10:04:00+08:00,0.0025018000,12.0577%,0.0720%,0.2203%,16621821.0000000000,911417.0000000000,3.6475x,0.0020025000,24.9338%,0.0019280000,0.0021208000,0.0025022000,0.0000553357,momentum_atr_estimate,0.0024606982,0.0026958750,0.0025250000,0.0024961000,0.9273%,-0.2278%,no,0.0024385639,0.30,not_placed,,0.0024606982,0.40,not_placed,,0.0024828325,0.30,not_placed,,0,rejected_origin_floor,0.0025250000,0.0024552000,0.0024720000
AKEUSDT,2026-07-24T10:10:33+08:00,2026-07-24T10:10:34+08:00,2026-07-24T10:13:33+08:00,0.0024824000,16.8518%,0.3760%,-0.3892%,7963379.0000000000,432152.0000000000,3.6855x,0.0020137000,23.2756%,0.0019311000,0.0021242100,0.0024826000,0.0000570929,momentum_atr_estimate,0.0024397804,0.0026824250,0.0024869000,0.0021309000,0.1813%,-14.1597%,no,0.0024169432,0.30,not_placed,,0.0024397804,0.40,not_placed,,0.0024626175,0.30,not_placed,,0,rejected_origin_floor,0.0024869000,0.0021198000,0.0024556000
AKEUSDT,2026-07-24T10:15:00+08:00,2026-07-24T10:15:01+08:00,2026-07-24T10:18:00+08:00,0.0024415000,13.7433%,-0.2859%,-0.5904%,4385405.0000000000,210480.0000000000,4.1671x,0.0020310000,20.2117%,0.0019311000,0.0021242100,0.0024454000,0.0000559214,momentum_atr_estimate,0.0024034589,0.0026411250,0.0025026000,0.0021198000,2.5026%,-13.1763%,no,0.0023810904,0.30,not_placed,,0.0024034589,0.40,not_placed,,0.0024258275,0.30,not_placed,,0,rejected_origin_floor,0.0025199000,0.0021198000,0.0025176000
AKEUSDT,2026-07-24T10:41:37+08:00,2026-07-24T10:41:38+08:00,2026-07-24T10:44:37+08:00,0.0025451000,31.9183%,-0.0942%,0.0511%,7310630.0000000000,314614.0000000000,4.6474x,0.0018564000,37.0987%,0.0018564000,0.0020420400,0.0025504000,0.0000772857,momentum_atr_estimate,0.0024924357,0.0028209000,0.0025670000,0.0019002000,0.8605%,-25.3389%,no,0.0024615214,0.30,not_placed,,0.0024924357,0.40,not_placed,,0.0025233500,0.30,not_placed,,0,rejected_origin_floor,0.0025670000,0.0019002000,0.0025425000
AKEUSDT,2026-07-24T13:10:25+08:00,2026-07-24T13:10:26+08:00,2026-07-24T13:13:25+08:00,0.0026809000,10.7490%,0.2206%,0.1382%,8168641.0000000000,347806.0000000000,4.6972x,0.0018564000,44.4139%,0.0018564000,0.0020420400,0.0026815000,0.0000548429,momentum_atr_estimate,0.0026403679,0.0028734500,0.0026942000,0.0026606000,0.4961%,-0.7572%,no,0.0026184307,0.30,not_placed,,0.0026403679,0.40,not_placed,,0.0026623050,0.30,not_placed,,0,rejected_origin_floor,0.0026942000,0.0024626000,0.0026747000
AKEUSDT,2026-07-24T17:39:36+08:00,2026-07-24T17:39:37+08:00,2026-07-24T17:42:36+08:00,0.0029878000,20.2479%,0.2247%,0.1240%,32447565.0000000000,925737.0000000000,7.0101x,0.0018564000,60.9459%,0.0018564000,0.0020420400,0.0029959000,0.0000602857,momentum_atr_estimate,0.0029506857,0.0032069000,0.0030231000,0.0029762000,1.1815%,-0.3882%,no,0.0029265714,0.30,not_placed,,0.0029506857,0.40,not_placed,,0.0029748000,0.30,not_placed,,0,rejected_origin_floor,0.0030231000,0.0029762000,0.0029961000
AKEUSDT,2026-07-24T20:44:31+08:00,2026-07-24T20:44:32+08:00,2026-07-24T20:47:31+08:00,0.0027109000,5.3390%,5.2858%,4.9557%,6438687.0000000000,272495.0000000000,4.7257x,0.0018564000,46.0300%,0.0018564000,0.0020420400,0.0028199000,0.0000792214,momentum_atr_estimate,0.0027604839,0.0030971750,0.0025747000,0.0025416000,-5.0242%,-6.2452%,no,0.0027287954,0.30,unfilled,,0.0027604839,0.40,unfilled,,0.0027921725,0.30,unfilled,,0,no_fill,0.0027102000,0.0025416000,0.0025974000
AKEUSDT,2026-07-24T20:47:44+08:00,2026-07-24T20:47:45+08:00,2026-07-24T20:50:44+08:00,0.0027076000,5.8483%,5.8566%,6.3681%,5381092.0000000000,289587.0000000000,3.7164x,0.0018564000,45.8522%,0.0018564000,0.0020420400,0.0028199000,0.0000780500,momentum_atr_estimate,0.0027613625,0.0030930750,0.0026111000,0.0025594000,-3.5640%,-5.4735%,no,0.0027301425,0.30,unfilled,,0.0027613625,0.40,unfilled,,0.0027925825,0.30,unfilled,,0,no_fill,0.0026122000,0.0025594000,0.0025956000
AKEUSDT,2026-07-24T21:35:41+08:00,2026-07-24T21:35:42+08:00,2026-07-24T21:38:41+08:00,0.0027077000,5.4482%,5.5017%,5.1657%,6465418.0000000000,144907.0000000000,8.9235x,0.0018564000,45.8576%,0.0018564000,0.0020420400,0.0027299000,0.0000644714,momentum_atr_estimate,0.0026815464,0.0029555500,0.0027243000,0.0025134000,0.6131%,-7.1758%,no,0.0026557579,0.30,not_placed,,0.0026815464,0.40,not_placed,,0.0027073350,0.30,not_placed,,0,rejected_origin_floor,0.0027243000,0.0025105000,0.0025369000
AKEUSDT,2026-07-24T21:53:12+08:00,2026-07-24T21:53:13+08:00,2026-07-24T21:56:12+08:00,0.0026545000,5.9300%,-0.2668%,-1.1838%,13556730.0000000000,792306.0000000000,3.4221x,0.0018564000,42.9918%,0.0018564000,0.0020420400,0.0027345000,0.0000823714,momentum_atr_estimate,0.0026727214,0.0030228000,0.0027120000,0.0026544000,2.1661%,-0.0038%,no,0.0026397729,0.30,not_placed,,0.0026727214,0.40,not_placed,,0.0027056700,0.30,not_placed,,0,rejected_origin_floor,0.0027120000,0.0025036000,0.0026594000
AKEUSDT,2026-07-24T21:57:59+08:00,2026-07-24T21:58:00+08:00,2026-07-24T22:00:59+08:00,0.0026614000,6.2054%,-0.0601%,-0.4675%,6232474.0000000000,354698.0000000000,3.5142x,0.0018564000,43.3635%,0.0018564000,0.0020420400,0.0027345000,0.0000800500,momentum_atr_estimate,0.0026744625,0.0030146750,0.0027000000,0.0025023000,1.4504%,-5.9781%,no,0.0026424425,0.30,not_placed,,0.0026744625,0.40,not_placed,,0.0027064825,0.30,not_placed,,0,rejected_origin_floor,0.0027000000,0.0025023000,0.0026705000
AKEUSDT,2026-07-24T22:08:15+08:00,2026-07-24T22:08:16+08:00,2026-07-24T22:11:15+08:00,0.0026632000,6.5578%,-0.2771%,-0.4113%,3233614.0000000000,206663.0000000000,3.1294x,0.0018564000,43.4605%,0.0018564000,0.0020420400,0.0027277000,0.0000790500,momentum_atr_estimate,0.0026684125,0.0030043750,0.0027045000,0.0024905000,1.5508%,-6.4847%,no,0.0026367925,0.30,not_placed,,0.0026684125,0.40,not_placed,,0.0027000325,0.30,not_placed,,0,rejected_origin_floor,0.0027050000,0.0024905000,0.0026961000
AKEUSDT,2026-07-24T22:19:09+08:00,2026-07-24T22:19:10+08:00,2026-07-24T22:22:09+08:00,0.0027392000,9.8316%,0.1389%,-0.1058%,4947439.0000000000,207208.0000000000,4.7753x,0.0018564000,47.5544%,0.0018564000,0.0020420400,0.0027399000,0.0000741286,momentum_atr_estimate,0.0026843036,0.0029993500,0.0027490000,0.0024941000,0.3578%,-8.9479%,no,0.0026546521,0.30,not_placed,,0.0026843036,0.40,not_placed,,0.0027139550,0.30,not_placed,,0,rejected_origin_floor,0.0027490000,0.0024941000,0.0026981000
AKEUSDT,2026-07-24T22:23:24+08:00,2026-07-24T22:23:25+08:00,2026-07-24T22:26:24+08:00,0.0027123000,8.3879%,-0.5682%,-0.9748%,12589750.0000000000,170759.0000000000,14.7456x,0.0018564000,46.1054%,0.0018564000,0.0020420400,0.0027164000,0.0000768071,momentum_atr_estimate,0.0026587946,0.0029852250,0.0027147000,0.0024981000,0.0885%,-7.8974%,no,0.0026280718,0.30,not_placed,,0.0026587946,0.40,not_placed,,0.0026895175,0.30,not_placed,,0,rejected_origin_floor,0.0027147000,0.0024981000,0.0026883000
AKEUSDT,2026-07-24T22:29:44+08:00,2026-07-24T22:29:45+08:00,2026-07-24T22:32:44+08:00,0.0027094000,8.3413%,-0.1732%,0.7736%,6792603.0000000000,303510.0000000000,4.4760x,0.0018564000,45.9491%,0.0018564000,0.0020420400,0.0027094000,0.0000748714,momentum_atr_estimate,0.0026532464,0.0029714500,0.0027300000,0.0025003000,0.7603%,-7.7176%,no,0.0026232979,0.30,not_placed,,0.0026532464,0.40,not_placed,,0.0026831950,0.30,not_placed,,0,rejected_origin_floor,0.0027300000,0.0024992000,0.0027134000
AKEUSDT,2026-07-24T22:33:54+08:00,2026-07-24T22:33:55+08:00,2026-07-24T22:36:54+08:00,0.0027000000,8.0346%,0.0667%,-0.2623%,2555067.0000000000,119206.0000000000,4.2868x,0.0018564000,45.4428%,0.0018564000,0.0020420400,0.0027000000,0.0000716429,momentum_atr_estimate,0.0026462679,0.0029507500,0.0027165000,0.0024844000,0.6111%,-7.9852%,no,0.0026176107,0.30,not_placed,,0.0026462679,0.40,not_placed,,0.0026749250,0.30,not_placed,,0,rejected_origin_floor,0.0027165000,0.0024844000,0.0026929000
AKEUSDT,2026-07-24T22:39:22+08:00,2026-07-24T22:39:23+08:00,2026-07-24T22:42:22+08:00,0.0026845000,7.6038%,-0.0447%,-0.1042%,3566007.0000000000,139244.0000000000,5.1220x,0.0018564000,44.6078%,0.0018564000,0.0020420400,0.0026860000,0.0000691000,momentum_atr_estimate,0.0026341750,0.0029278500,0.0027065000,0.0024874000,0.8195%,-7.3421%,no,0.0026065350,0.30,not_placed,,0.0026341750,0.40,not_placed,,0.0026618150,0.30,not_placed,,0,rejected_origin_floor,0.0027065000,0.0024874000,0.0027012000
AKEUSDT,2026-07-24T22:44:29+08:00,2026-07-24T22:44:30+08:00,2026-07-24T22:47:29+08:00,0.0027040000,8.5551%,0.1000%,0.2819%,4858387.0000000000,304503.0000000000,3.1910x,0.0018768000,44.0750%,0.0018564000,0.0020420400,0.0027054000,0.0000644500,momentum_atr_estimate,0.0026570625,0.0029309750,0.0027298000,0.0024862000,0.9541%,-8.0547%,no,0.0026312825,0.30,not_placed,,0.0026570625,0.40,not_placed,,0.0026828425,0.30,not_placed,,0,rejected_origin_floor,0.0027298000,0.0024862000,0.0027221000
AKEUSDT,2026-07-24T22:49:18+08:00,2026-07-24T22:49:19+08:00,2026-07-24T22:52:18+08:00,0.0027204000,9.1347%,0.2432%,0.2321%,23243700.0000000000,377914.0000000000,12.3011x,0.0019085000,42.5413%,0.0018564000,0.0020420400,0.0027210000,0.0000605071,momentum_atr_estimate,0.0026756196,0.0029327750,0.0027469000,0.0024908000,0.9741%,-8.4399%,no,0.0026514168,0.30,not_placed,,0.0026756196,0.40,not_placed,,0.0026998225,0.30,not_placed,,0,rejected_origin_floor,0.0027469000,0.0024908000,0.0027116000
AKEUSDT,2026-07-24T22:54:21+08:00,2026-07-24T22:54:22+08:00,2026-07-24T22:57:21+08:00,0.0027137000,8.8659%,0.1328%,0.2105%,3856878.0000000000,234814.0000000000,3.2850x,0.0020563000,31.9700%,0.0018564000,0.0020420400,0.0027143000,0.0000486143,momentum_atr_estimate,0.0026778393,0.0028844500,0.0027146000,0.0024911000,0.0332%,-8.2028%,no,0.0026583936,0.30,not_placed,,0.0026778393,0.40,not_placed,,0.0026972850,0.30,not_placed,,0,rejected_origin_floor,0.0027146000,0.0024900000,0.0026804000
AKEUSDT,2026-07-24T22:59:18+08:00,2026-07-24T22:59:19+08:00,2026-07-24T23:02:18+08:00,0.0026810000,7.5152%,-0.4382%,-0.3753%,6546449.0000000000,324131.0000000000,4.0394x,0.0020802000,28.8818%,0.0018564000,0.0020420400,0.0026831000,0.0000318286,momentum_atr_estimate,0.0026592286,0.0027945000,0.0026946000,0.0025030000,0.5073%,-6.6393%,no,0.0026464971,0.30,not_placed,,0.0026592286,0.40,not_placed,,0.0026719600,0.30,not_placed,,0,rejected_origin_floor,0.0027231000,0.0025030000,0.0027128000
